atc,retention_pred
1.0,0.4888400879643333
7.0,0.48499262966745266
20.0,0.4932730742437823
43.0,0.5016392624789654
6.0,0.5044818121568541
55.0,0.49378889915524155
21.0,0.4949952499766836
51.0,0.494550606478379
46.0,0.489539530603156
35.0,0.4858660693794053
8.0,0.49064800066571335
68.0,0.49562904699747395
16.0,0.4957357408760474
71.0,0.5050115374251698
64.0,0.5087862461226201
2.0,0.5034540306251994
1.0,0.510746022792374
58.0,0.5031374873118756
1.0,0.5031690009460833
7.0,0.5043988140874814
88.0,0.49692864204722037
69.0,0.5068096116131579
85.0,0.4946370904153887
92.0,0.5111824351092243
18.0,0.5030419701604888
88.0,0.5066399696708339
32.0,0.5147615097576724
45.0,0.5113577719641138
33.0,0.5047956970711437
74.0,0.49796456960806323
73.0,0.5038731150789629
49.0,0.5108604143083142
33.0,0.4931054452655958
97.0,0.49458977876383403
71.0,0.508976382950565
68.0,0.5059804604454452
28.0,0.49202545298749695
87.0,0.5147458447494502
53.0,0.5180376000207243
96.0,0.4961807066304244
44.0,0.5043370531180738
80.0,0.5055540326242729
55.0,0.5016872313579573
10.0,0.4933460861952064
14.0,0.5075164178080646
36.0,0.4892369729343576
34.0,0.4882113683758309
88.0,0.5045616943907966
18.0,0.4976358491970073
16.0,0.5032942589534025
37.0,0.489434976594357
41.0,0.4885669018761225
25.0,0.5087957815415212
8.0,0.4968012930186937
88.0,0.49491484537563574
84.0,0.5083299891403112
94.0,0.49270192353142717
84.0,0.496882195683208
18.0,0.4868785743245549
68.0,0.49390626340029414
48.0,0.5129172199144839
70.0,0.4929385828966632
67.0,0.5124207667431946
18.0,0.4991108447316595
18.0,0.5057283081031515
56.0,0.5144795349467314
23.0,0.48336573905590946
35.0,0.5029280151454414
6.0,0.4941936823868777
26.0,0.5097697991240672
85.0,0.5199710295412614
61.0,0.5004854241816319
88.0,0.505005433273215
15.0,0.4940175428331913
91.0,0.5116643807926889
32.0,0.5097734202628673
12.0,0.4983411691061715
5.0,0.4977181687431735
64.0,0.48870707233331195
71.0,0.49792784717549077
86.0,0.5102466923616091
27.0,0.4863085406356438
79.0,0.50618555624216
45.0,0.4914739835531569
35.0,0.4956459970998855
26.0,0.49305153391147705
23.0,0.4887913221163484
13.0,0.49238273310694425
90.0,0.5083367833449381
3.0,0.49074993408885814
29.0,0.5070300927395194
66.0,0.49766029461585276
64.0,0.5120140646318095
28.0,0.5025123185007099
87.0,0.5136150623683693
36.0,0.49663029885387733
6.0,0.4945484245832276
11.0,0.499272087731594
38.0,0.510412236923437
34.0,0.49900925240754646
67.0,0.5153273272923306
46.0,0.4985904351086471
98.0,0.5028336320532372
86.0,0.49818223324005967
29.0,0.4936171845507827
60.0,0.507588491188449
54.0,0.5108933151706468
93.0,0.5067967180401467
69.0,0.49593536320450377
74.0,0.5203731203163284
74.0,0.5022613287431885
9.0,0.5035122897342414
85.0,0.5090866889046242
77.0,0.5072967275465222
10.0,0.4961876126870882
75.0,0.5022888019039417
68.0,0.5044474248219404
58.0,0.4994858486845021
95.0,0.5062687242698071
52.0,0.5022359625553888
34.0,0.4913280636975485
35.0,0.5111316620652849
33.0,0.509626034565118
72.0,0.49895420431228427
32.0,0.5056431263088976
55.0,0.4944255356982597
97.0,0.503105878994629
8.0,0.5032364082990395
46.0,0.49717394917312047
14.0,0.4835965553378
98.0,0.5052054383863283
8.0,0.47948980196874547
71.0,0.5074442454598908
77.0,0.5086549350085443
54.0,0.5053377434736506
21.0,0.49098283916871766
96.0,0.5124050358886518
75.0,0.5144538399238728
14.0,0.48549102358237606
75.0,0.5178524851605426
2.0,0.4948205121756969
98.0,0.5127629316855984
61.0,0.5162316180942311
17.0,0.4905991291557653
78.0,0.4976914096540487
89.0,0.5030603780357336
48.0,0.4992988641453154
91.0,0.5179595093064352
8.0,0.4973158987920254
56.0,0.4888612875009716
17.0,0.5019404188542023
69.0,0.5134652020058332
12.0,0.4919478017663244
38.0,0.49115629676380945
18.0,0.4957186541978895
26.0,0.5098038774165743
95.0,0.5198489443215407
37.0,0.4974286251894468
70.0,0.5104554954638287
41.0,0.506208992656929
79.0,0.5040734199439685
42.0,0.4914828869505045
90.0,0.5017591136033153
76.0,0.5060446438478302
41.0,0.5006423017586129
47.0,0.505800123734146
14.0,0.5009485709034732
1.0,0.4994875055067342
17.0,0.5074343394114836
97.0,0.5053709013835885
55.0,0.49004955655383897
93.0,0.49595479737574283
53.0,0.5030978433158269
31.0,0.5019520531224532
62.0,0.4983452140823764
8.0,0.49209439160194923
30.0,0.49262706160661
77.0,0.5110995011849843
80.0,0.5097738526535559
66.0,0.4928707896309362
45.0,0.48745584497737326
18.0,0.4993599607699872
45.0,0.5139467608423202
19.0,0.4968252278157521
77.0,0.503457920710851
68.0,0.5198712030965164
83.0,0.5062925211069206
50.0,0.5021999287440958
25.0,0.4924266349905196
38.0,0.495934398299153
95.0,0.5058300139879961
36.0,0.49348056324695777
68.0,0.5059477858125887
56.0,0.49399367732151317
39.0,0.4905681575640998
63.0,0.5119658562837467
7.0,0.49778414001145116
58.0,0.5010666925541467
80.0,0.5165184850355645
59.0,0.4985189520275167
48.0,0.4991720226135651
5.0,0.4943331372496351
87.0,0.5176679349537701
36.0,0.5140944157489573
96.0,0.5100470743450015
88.0,0.5057655329322802
25.0,0.4976752062516944
45.0,0.49295033264499816
92.0,0.5052815648560038
19.0,0.4844994012470822
7.0,0.49590234292169033
58.0,0.49700423629328444
81.0,0.5105167184095724
66.0,0.49311524277622937
80.0,0.5179539963475079
39.0,0.5123849093482085
18.0,0.49385426522729003
1.0,0.493094900891417
63.0,0.5013973096209855
3.0,0.492644415375126
21.0,0.5087505891178083
30.0,0.4954670545050126
11.0,0.4933220909127533
22.0,0.4907540637109474
57.0,0.5018349274588468
3.0,0.5023042173742864
30.0,0.5114673091277041
88.0,0.504476718573471
45.0,0.5058893334114303
36.0,0.4934834500130183
72.0,0.517108634040593
64.0,0.4979036247355537
54.0,0.4932546369653058
68.0,0.5063317393395484
50.0,0.49926859451265754
31.0,0.5106297020742403
29.0,0.4975723857519842
59.0,0.4983332516608346
36.0,0.5066027294939818
77.0,0.5024690411866494
73.0,0.5073251308731265
85.0,0.5059243128866594
67.0,0.5034994295230889
89.0,0.519047637618139
76.0,0.5102101836765879
93.0,0.5088277701614446
11.0,0.4972030303901626
11.0,0.504505423760221
26.0,0.5083314486716265
53.0,0.49228780164791425
14.0,0.4852320809918619
64.0,0.5123582382667518
80.0,0.5098008175556228
10.0,0.4816758424264068
31.0,0.4991910660123336
95.0,0.5020625569601022
36.0,0.49258482902046535
10.0,0.49463907947409574
26.0,0.4865231593569387
20.0,0.5115861494617769
44.0,0.49637874826948625
62.0,0.5041889674073493
73.0,0.515049975678676
79.0,0.509052091011378
9.0,0.509082566132245
71.0,0.4998746248356036
90.0,0.5113305429696352
24.0,0.49062008081426955
12.0,0.5029359148470208
60.0,0.5105455070874199
84.0,0.5112004966027437
78.0,0.5043783771779771
86.0,0.5088360868530041
16.0,0.5060625975071344
29.0,0.5100949952864723
32.0,0.5030601455399232
83.0,0.4977341290770093
35.0,0.49781253150939514
43.0,0.49366425592554153
96.0,0.4960093324982831
53.0,0.5013502604192436
20.0,0.4833955917175514
84.0,0.5037529007532418
8.0,0.49327016779230054
42.0,0.5067002915803183
77.0,0.49269958548711174
70.0,0.5007533803533623
16.0,0.49902082766801137
69.0,0.4953137497591068
53.0,0.5084774635577113
45.0,0.5024452297517993
51.0,0.49331024528837936
98.0,0.5091134093394395
6.0,0.4945687494943931
33.0,0.4985418598939946
79.0,0.5110988456211997
15.0,0.5115701024894806
14.0,0.5016744953118206
39.0,0.5020799146183301
63.0,0.5037928445294141
5.0,0.5021293075962845
81.0,0.49975085271386915
52.0,0.5111279714509996
16.0,0.4899093212531409
38.0,0.5009939096915614
53.0,0.5068113802125002
87.0,0.5074806820629708
77.0,0.5205439987423003
97.0,0.5069632156163695
93.0,0.504181701685464
53.0,0.5047014034892794
46.0,0.49665046288437426
98.0,0.5064769200727295
98.0,0.5097510960546447
91.0,0.5195615374003586
15.0,0.49285754751764405
59.0,0.5056151545441957
50.0,0.5042641617212826
9.0,0.48148485815512576
26.0,0.507752717252905
3.0,0.5056120581010011
47.0,0.5011986387582312
5.0,0.49829526587165773
62.0,0.504554840074404
84.0,0.5046329197175935
84.0,0.5098652340289431
5.0,0.4946405029121909
10.0,0.49180060467418585
80.0,0.4946500856518825
63.0,0.5005151380898528
25.0,0.48460117745530235
44.0,0.5155018988944955
25.0,0.48556109443780054
30.0,0.49700784855950825
14.0,0.4883311009059106
86.0,0.49864652964916173
43.0,0.4828962442775292
28.0,0.48594447136172564
94.0,0.4948288250827659
19.0,0.506597165098777
42.0,0.5064021330631884
20.0,0.4851046428480481
86.0,0.5051722099234972
79.0,0.508975960241634
11.0,0.4990667506665347
54.0,0.49196930899088154
98.0,0.5136047902605443
24.0,0.4942418855494883
70.0,0.5062577403688595
17.0,0.4909255986435398
28.0,0.5047641416838765
50.0,0.4944874329536145
95.0,0.5047961949719028
55.0,0.4914888860321686
73.0,0.49485383236207253
10.0,0.4853029600065926
21.0,0.5031797724155553
58.0,0.5024074129563202
34.0,0.4931803244834233
95.0,0.5027632063262473
93.0,0.5109959252390803
43.0,0.4930350022325402
11.0,0.4963478127745956
33.0,0.5001148482988799
58.0,0.5109177117059888
46.0,0.5011920839559908
61.0,0.5074123869549932
62.0,0.4945284430652224
1.0,0.48871236509722066
21.0,0.4987547345725143
62.0,0.50187510184012
64.0,0.497371009343943
87.0,0.49813374929267196
73.0,0.5056678864988988
56.0,0.492106796089447
1.0,0.49322661089734754
21.0,0.4858868403805305
22.0,0.4890554411038561
54.0,0.5018021842344602
4.0,0.5065377127156456
65.0,0.5158493462747255
51.0,0.5008742917609366
74.0,0.5097734146808383
63.0,0.5162344208609775
15.0,0.49893571325417024
36.0,0.5013758359734213
29.0,0.5063490430341736
52.0,0.5007385251300935
46.0,0.5078817917748586
69.0,0.5037882667087248
29.0,0.4979134459014645
47.0,0.5018586411126399
91.0,0.5162176797895622
25.0,0.5042229035794069
80.0,0.5132675261441636
16.0,0.5117100528217892
89.0,0.5181332993622544
41.0,0.5133906526938178
65.0,0.49381137110823253
69.0,0.5062373810843913
20.0,0.5001236218197216
69.0,0.5004941779579978
36.0,0.4978225589999638
93.0,0.5021155549155378
98.0,0.5178708804709476
58.0,0.5090017114939484
48.0,0.5008934478312725
82.0,0.49751427142413923
2.0,0.48780069960722433
80.0,0.5063394267507395
29.0,0.4983405917181212
97.0,0.5019332148164012
16.0,0.5048648574701391
35.0,0.48922466764531436
62.0,0.5180523625602741
81.0,0.5186121195034235
4.0,0.5026325600603336
68.0,0.5161356123474176
51.0,0.5021731532139871
89.0,0.49843927488341355
33.0,0.49008815714772863
78.0,0.49692950227147553
24.0,0.496225642763959
75.0,0.4990274128961021
25.0,0.48000310102132104
28.0,0.5061949839698265
7.0,0.48780237475405186
36.0,0.48309362042593174
10.0,0.4999242567559576
36.0,0.4967545168170128
95.0,0.502879403996487
83.0,0.5056571487817796
18.0,0.4933079091515592
6.0,0.4875259967074318
92.0,0.503144875326846
7.0,0.5071710566622883
12.0,0.4966092907710004
41.0,0.48978010513680464
63.0,0.5082211194315465
98.0,0.4985070957799987
25.0,0.5130935694659889
81.0,0.5156886416141186
53.0,0.49669270173440694
33.0,0.49993530669624076
87.0,0.5071229448696899
73.0,0.4991070121108083
6.0,0.49441777681188687
62.0,0.5061103257379821
66.0,0.4958981593904885
9.0,0.49167556131182794
67.0,0.5011826607658341
16.0,0.4944225909372078
89.0,0.5009788081370261
88.0,0.5152339975587349
93.0,0.5065306715859024
55.0,0.5028753618056515
40.0,0.5102061240396494
26.0,0.5023762492237476
38.0,0.5040952940989435
35.0,0.5140950626777526
87.0,0.4954438961294002
68.0,0.49017745150579894
59.0,0.4972106187126406
14.0,0.49549209523534543
47.0,0.4991199283753446
71.0,0.511829576197332
72.0,0.4912126721593019
42.0,0.4828602726067847
51.0,0.4892309654836885
19.0,0.5008351315393953
66.0,0.5205768621204855
47.0,0.4984555789161118
65.0,0.4913952665371589
42.0,0.48581972024496095
38.0,0.5016525290395568
13.0,0.4905563048330644
44.0,0.5155040664283174
24.0,0.4827888127628469
96.0,0.5116843956727717
30.0,0.49786253843272277
70.0,0.5178180045284523
38.0,0.5081590085955499
97.0,0.5134978833775209
23.0,0.4999205215016428
74.0,0.5024701424539888
57.0,0.5069946270074039
79.0,0.4918776638596034
23.0,0.5004347076740585
36.0,0.498522216002355
57.0,0.5066679288224886
1.0,0.49970734967051667
72.0,0.5029496508851221
3.0,0.49964894274647553
14.0,0.4906922978402169
81.0,0.503175980683541
34.0,0.48595459321267914
70.0,0.5062337061079214
69.0,0.5018830273758624
51.0,0.5053840715516283
29.0,0.4973320966099031
82.0,0.5113928966638216
48.0,0.5024539623372464
94.0,0.5048787128542712
79.0,0.4906895090181438
79.0,0.5038017643431434
16.0,0.5028512574091114
57.0,0.5025883019807373
97.0,0.520937036961947
10.0,0.49848933681020025
19.0,0.49353807755326023
67.0,0.5053660127429421
36.0,0.5024216272780359
4.0,0.5005719548196308
75.0,0.5196303118657549
33.0,0.49170040648818447
28.0,0.5047754621691869
96.0,0.4967390957252448
80.0,0.4903965885623803
9.0,0.505170820650026
75.0,0.5083161599292677
6.0,0.49913868963742536
49.0,0.5040520319161916
91.0,0.5150982413061542
76.0,0.5093613791374131
22.0,0.4980039612561721
48.0,0.5078088215793601
21.0,0.4876533082513435
33.0,0.5068570284750399
81.0,0.4931136890905685
56.0,0.5125714698036522
29.0,0.5088637171653454
53.0,0.4927738783053383
40.0,0.4956333360504223
74.0,0.5154606896195447
18.0,0.49114000666974494
47.0,0.5021993812625635
13.0,0.49257086622028917
27.0,0.49581014107321
62.0,0.5143515687897922
74.0,0.5034783213385692
96.0,0.5117691830076602
45.0,0.49757747711361966
3.0,0.49408616952363926
22.0,0.48029796744480446
27.0,0.5092451357868792
55.0,0.5067885428920434
67.0,0.508271714829594
33.0,0.5025079306339778
2.0,0.4805326147599402
75.0,0.5013788428935685
46.0,0.49568406535093046
74.0,0.5057541471547574
33.0,0.5006873339481586
58.0,0.5052140337644014
7.0,0.48574729625990976
15.0,0.5089156141848482
26.0,0.48426614028461024
11.0,0.48304717677011755
38.0,0.4956031033684826
27.0,0.4995184378902528
7.0,0.4804438085181393
1.0,0.4950045114122947
74.0,0.5085365462333687
21.0,0.48603838881878764
79.0,0.5059981308398043
30.0,0.5019683622061036
94.0,0.5205727463133887
8.0,0.48107649641580325
88.0,0.5091998290653122
83.0,0.5091216796086763
3.0,0.4985401227289135
55.0,0.5029961856987993
15.0,0.4973102745875044
36.0,0.49789044639673696
6.0,0.5019905137145709
42.0,0.49778312323806456
50.0,0.5059054169666667
18.0,0.5082926154727829
83.0,0.5116114588827194
50.0,0.4935404694975445
30.0,0.5069499358477287
77.0,0.5114558080383639
39.0,0.5050511365760081
12.0,0.4959998561289622
59.0,0.5004855541526313
76.0,0.5043482066698216
44.0,0.5067730312040302
4.0,0.4931278589499384
36.0,0.5019070201007901
48.0,0.49602046675775435
14.0,0.49426318400911223
81.0,0.5054363968849362
49.0,0.49730801483820997
67.0,0.5147007719216148
87.0,0.5140151006584113
77.0,0.5052036007598908
9.0,0.5006418373993955
21.0,0.4872749070591255
72.0,0.504930858375516
81.0,0.5099524233805368
16.0,0.4939799710136191
16.0,0.4929985107217917
28.0,0.502395235326334
51.0,0.5117971790857055
56.0,0.5025903544441555
80.0,0.4985612808559453
57.0,0.502363181228623
52.0,0.48996498616105433
46.0,0.5105231146575147
78.0,0.5083242109683921
38.0,0.5156664877132656
84.0,0.5066301034310015
48.0,0.5161453044862437
41.0,0.5154749008745867
98.0,0.5117394028026111
59.0,0.5111106162092242
93.0,0.5088248466083569
67.0,0.49506596879092246
74.0,0.5169776398237313
84.0,0.5047696298273419
66.0,0.5088390850437786
27.0,0.5035589067237832
32.0,0.49887460746123513
56.0,0.4896442447797567
10.0,0.4969587507130866
40.0,0.5113967362580183
17.0,0.5001155067354512
58.0,0.49280099888834605
97.0,0.49556508392735005
6.0,0.5030680139779219
39.0,0.49635393980599735
18.0,0.5045355538923436
73.0,0.5174334202765508
72.0,0.512294421968107
95.0,0.5182339706862285
42.0,0.509629851613724
4.0,0.5009700476131722
20.0,0.48587419352706995
28.0,0.4957356920091664
40.0,0.496790776255387
65.0,0.5020175682310337
44.0,0.4907067428391322
23.0,0.48926641541373644
57.0,0.5096862662301367
47.0,0.5116731698838766
13.0,0.5079943629714764
16.0,0.49665242354767425
90.0,0.504271873524722
55.0,0.4906864320977017
95.0,0.5065692743210175
65.0,0.5024405382113457
81.0,0.5155256482029169
16.0,0.4848155926348117
37.0,0.507635213836072
52.0,0.4991396353158711
10.0,0.49516505181873355
38.0,0.5072584734503635
44.0,0.5020728911161625
95.0,0.5164505550595406
74.0,0.5110913703480093
54.0,0.49326755354573665
98.0,0.49439243532030264
51.0,0.512978261123898
52.0,0.4882825951191896
70.0,0.505407730085392
92.0,0.507771487293123
92.0,0.511684133381337
59.0,0.5053573319928274
13.0,0.5084749072116908
41.0,0.501440206078866
12.0,0.5011681996192172
50.0,0.4922536592884757
57.0,0.486474656168687
50.0,0.5156267774827339
57.0,0.5081708061859587
54.0,0.5140681433052148
66.0,0.5157422268534723
8.0,0.4967982325191428
63.0,0.5151595485828271
9.0,0.49272844342951105
60.0,0.5022932266086921
63.0,0.5143543241144353
72.0,0.5007613831684108
3.0,0.4849993204019233
73.0,0.5018263176134761
13.0,0.49055930918427254
9.0,0.49865669606263185
95.0,0.5161006616966582
89.0,0.507047562981457
52.0,0.5031878341692033
62.0,0.5152974748942979
8.0,0.497369626595342
95.0,0.5088761660801997
45.0,0.4890145878365697
53.0,0.5064241729538653
63.0,0.503440476893967
95.0,0.519136635187338
81.0,0.5013895151794362
57.0,0.49057805759531353
54.0,0.5003752714616625
19.0,0.48472983242777673
67.0,0.49676694997278775
46.0,0.5037601529351361
94.0,0.5003197107933759
10.0,0.48865418174140945
93.0,0.5099022555868464
18.0,0.49733863116040555
12.0,0.5051170632552711
49.0,0.498926360825633
23.0,0.5053395630857095
62.0,0.5057731083576837
11.0,0.5093704621077689
73.0,0.5060621813735715
56.0,0.5091644063045657
88.0,0.5022953986130455
89.0,0.5114504728448213
55.0,0.49463331597631927
25.0,0.4939802390959545
9.0,0.49278718901402585
12.0,0.495843084736965
11.0,0.48648389306854334
38.0,0.5040825094838183
28.0,0.5005151580911487
8.0,0.5017233881918218
74.0,0.50829054753223
89.0,0.5131376208409668
47.0,0.5013697616822063
36.0,0.49110141017653197
50.0,0.5147705241349632
9.0,0.49146296330955086
60.0,0.49334594114495084
72.0,0.517251700060798
67.0,0.5007966202886223
53.0,0.5073880101503803
82.0,0.5065793557023971
17.0,0.5105182412348211
53.0,0.4936143270951496
28.0,0.49911278185722396
63.0,0.48745883103785237
15.0,0.5068362822472505
19.0,0.5042556138616296
86.0,0.4952690409386753
70.0,0.4976930901834963
47.0,0.4881024680566247
71.0,0.4946827156478008
48.0,0.5026946457231524
73.0,0.5025652672975213
20.0,0.4964429590699994
37.0,0.4853927249485606
75.0,0.5053637937553547
2.0,0.4970917560030113
64.0,0.5018240741650467
86.0,0.5061975825822103
36.0,0.49693276961612937
5.0,0.499760249529577
64.0,0.49301071388105566
7.0,0.4907866447057806
70.0,0.5040321845423535
22.0,0.4890345258781754
74.0,0.5024505421692897
46.0,0.5052253798244407
40.0,0.4995615532842932
61.0,0.5013838918275769
46.0,0.49930104287451643
84.0,0.4928542294035247
28.0,0.500165703025548
87.0,0.5197035404096304
35.0,0.4978210928071092
1.0,0.5010389630910351
29.0,0.5011101440061606
9.0,0.5019063727777453
9.0,0.4848629714091673
22.0,0.49905007137398605
63.0,0.49289788734122125
66.0,0.5195785465296843
80.0,0.49024829031865474
58.0,0.49651589564751225
70.0,0.504061104562767
55.0,0.5005347268680956
13.0,0.49375734722309067
97.0,0.4944444209549902
19.0,0.5010237687894115
79.0,0.5051013265329366
33.0,0.48322345822366575
74.0,0.49782469024294035
65.0,0.513660858623873
60.0,0.4910590097608758
12.0,0.49571692734941586
43.0,0.5003064433057433
93.0,0.5172920749899143
17.0,0.5084448210603298
68.0,0.5144665805537061
29.0,0.499506245342463
55.0,0.5039978092729412
7.0,0.4838070232378616
44.0,0.4963476773596202
77.0,0.518820981084913
5.0,0.49135987228247036
60.0,0.5050124317798286
6.0,0.5053966778219589
98.0,0.5077771207853019
7.0,0.5034331999836846
46.0,0.5037853015370589
57.0,0.4932109408316947
54.0,0.49563244602067186
92.0,0.5141823656889727
46.0,0.502165556606134
10.0,0.49407846610218176
4.0,0.47885390090985075
67.0,0.49221578583734366
25.0,0.49576305161792567
87.0,0.5124451713428667
91.0,0.5067734848824033
78.0,0.4984641575264127
61.0,0.515362005411781
38.0,0.5104823595106214
32.0,0.4980882554452676
23.0,0.5061025307729092
37.0,0.5008271838441537
3.0,0.4841164564057264
13.0,0.49436447383742904
34.0,0.48832550869737323
88.0,0.5080715757551284
65.0,0.5105030286834922
76.0,0.497155363471721
8.0,0.48012677630899714
83.0,0.4959558059317237
9.0,0.48416365756006075
28.0,0.4934301048637833
78.0,0.4957802424034023
91.0,0.5117285197865046
18.0,0.5040977905787959
42.0,0.5102332305189549
41.0,0.5130025148462689
70.0,0.5062777230553618
33.0,0.49380278063262734
89.0,0.5018149402317168
77.0,0.510672594054494
54.0,0.5175197532615329
87.0,0.4976606397989072
36.0,0.5017666524518924
97.0,0.5205158649668197
85.0,0.511286772154021
98.0,0.5183963921879919
56.0,0.49960723296232995
17.0,0.4987682021777143
10.0,0.4847717366892912
87.0,0.5173617442842917
44.0,0.5136846533234407
2.0,0.48276066158868025
14.0,0.49693896278477234
41.0,0.5147148446322914
2.0,0.5079727156459835
19.0,0.4927602057958071
80.0,0.5031068261295065
89.0,0.5070167206323901
1.0,0.4873486736882429
2.0,0.5023267253358481
27.0,0.48019082947012975
2.0,0.49959449788244115
94.0,0.5132579132305711
51.0,0.4986177625441024
10.0,0.4944013665582841
19.0,0.5002142331749899
80.0,0.4893094437268193
13.0,0.4971052573626716
48.0,0.5047482373091794
56.0,0.5045286538005117
72.0,0.49902255639472154
56.0,0.49955462794149347
50.0,0.4873716023759116
45.0,0.48749104115655484
89.0,0.5134145656018853
59.0,0.4922516366647553
39.0,0.5004912607949777
21.0,0.4994143389591585
55.0,0.5061296628041956
57.0,0.4921940012367905
41.0,0.4923470887416529
93.0,0.5126765025021092
70.0,0.5051035070852531
82.0,0.48858219700379396
49.0,0.5122839927233273
44.0,0.4957314018419107
35.0,0.5011914284210643
5.0,0.4898175610898866
71.0,0.5098857311249752
74.0,0.5070102072142184
74.0,0.5046607334341832
51.0,0.5024114107434962
57.0,0.5015710790730886
58.0,0.5143391592720163
92.0,0.5024526872589102
36.0,0.49956417364939476
10.0,0.4914565734165755
50.0,0.5069252437472165
37.0,0.5162619123975211
20.0,0.5108813126322216
13.0,0.4889091142917033
75.0,0.5021891006098205
19.0,0.4917725105185636
92.0,0.5152951200504677
56.0,0.4966227710219285
45.0,0.4998132443475371
60.0,0.48734953091225813
68.0,0.5048104485203256
57.0,0.5023094209564654
54.0,0.4950855300159708
37.0,0.4872278575961551
83.0,0.5107526886518201
37.0,0.4962548664409099
14.0,0.49839685298551145
95.0,0.5128387747293826
92.0,0.513319756045514
44.0,0.4947646978208512
83.0,0.5162974716628967
42.0,0.506019506722161
1.0,0.5010685308702735
23.0,0.5005114066541771
64.0,0.49745542017758726
28.0,0.4921309091656877
4.0,0.4916114780561308
41.0,0.5038791857345476
60.0,0.5006978209533303
18.0,0.509566206974473
63.0,0.49303394767767805
61.0,0.5026906339714152
49.0,0.49316595903106203
47.0,0.4963729597851161
39.0,0.4939485983217755
89.0,0.5175465960592373
82.0,0.4948505951056912
6.0,0.4917902231143211
83.0,0.5112692807768434
53.0,0.4902105408715995
76.0,0.4955418070709711
25.0,0.5008358627305888
65.0,0.5049582843279761
5.0,0.4942695402770378
65.0,0.5068731483679034
8.0,0.5030195044995531
39.0,0.501507385221423
43.0,0.49840229664668145
82.0,0.5090123923462951
73.0,0.5022638937478553
5.0,0.4959674854978109
4.0,0.48150454437883716
1.0,0.48548079578746467
94.0,0.4951358094292659
56.0,0.5055416435334155
45.0,0.507807197522677
65.0,0.4902434542988591
3.0,0.49543037588238936
22.0,0.49799674125667176
72.0,0.5017140560402641
56.0,0.5036114248129779
18.0,0.49976986416518643
25.0,0.5032955830835086
48.0,0.489776236727668
84.0,0.5061341146630048
31.0,0.4877898217694275
30.0,0.5022105742898323
80.0,0.5056171129799218
66.0,0.4986330669972357
81.0,0.5056926228615811
10.0,0.4885259882516455
71.0,0.49813515848199635
59.0,0.49972695291035196
51.0,0.4996405935826805
9.0,0.5016350481464054
54.0,0.5148637179724433
62.0,0.4911617737337901
81.0,0.4942873370245114
9.0,0.49494436493060984
9.0,0.4815948980960804
24.0,0.49486213467110696
39.0,0.5002266803840977
75.0,0.5056170677829324
8.0,0.49239939207044664
25.0,0.4944841912253205
66.0,0.49467160857511167
10.0,0.4822742230313205
24.0,0.49253333851804004
80.0,0.49343783115030593
83.0,0.5077692838633299
59.0,0.5044735509116558
31.0,0.497638832162069
11.0,0.50380209526205
6.0,0.5063700448868108
70.0,0.5074164170225435
32.0,0.5128905764551503
39.0,0.5019090117603537
48.0,0.4940099549874976
13.0,0.48427974650556244
59.0,0.5038846211120687
67.0,0.5093582901027242
56.0,0.5070270574867801
41.0,0.5014653097707963
56.0,0.506049372769915
35.0,0.5040193121951506
38.0,0.4844212704096749
81.0,0.5097985780162607
67.0,0.5053766273683711
34.0,0.49897590265667907
76.0,0.5115356650688138
88.0,0.512241097406968
70.0,0.5084615799861412
11.0,0.5093093269871025
27.0,0.49575560773158267
48.0,0.49920178510290975
24.0,0.48921081064571553
18.0,0.4992364556461183
27.0,0.48877888362057265
54.0,0.5012146370891761
55.0,0.5010621039792288
21.0,0.5006123122970352
59.0,0.5131139852889233
34.0,0.4896695848862354
97.0,0.5021265523290542
58.0,0.5056802451608505
48.0,0.4917891702749999
54.0,0.4973086496801391
18.0,0.4889389308595735
3.0,0.4891041353663129
24.0,0.5061523541190261
1.0,0.5010418331184844
6.0,0.504393411203783
19.0,0.5025570163530954
86.0,0.4996553754487183
43.0,0.4964902176541257
8.0,0.4808708392982625
69.0,0.5199211010102797
52.0,0.5038660844049248
73.0,0.5107913736440568
47.0,0.4894486947533648
28.0,0.4973299806140839
46.0,0.5034713317607563
4.0,0.5028107807933554
88.0,0.5078548224591161
8.0,0.49698485549285026
61.0,0.5010421042526744
17.0,0.506836128869237
34.0,0.5124936449832548
20.0,0.5013575513963338
80.0,0.49386760437603583
74.0,0.517051840145445
34.0,0.49793338379523655
43.0,0.5066114808893505
10.0,0.5045176795294999
94.0,0.5171210449563121
30.0,0.5043507836051286
25.0,0.49866119440932233
57.0,0.5016768436085711
63.0,0.5123700035818864
71.0,0.502299438449236
47.0,0.4936231378112817
84.0,0.5204526570925581
81.0,0.5082144585094449
3.0,0.48415617149188866
46.0,0.5006004707401114
36.0,0.49686108140767343
26.0,0.5016643831535249
10.0,0.48109634704226767
34.0,0.5063918947006227
78.0,0.5121952234788969
8.0,0.49051357077255253
55.0,0.490668591882802
91.0,0.5035908145844331
10.0,0.4935311738742675
57.0,0.49685599298739047
79.0,0.5100951465206507
86.0,0.500722901684467
45.0,0.5016218462412259
50.0,0.5032105320234156
64.0,0.5135190035797886
95.0,0.48988563500151666
2.0,0.49481155283808514
45.0,0.5010649929943676
62.0,0.5098286725610621
14.0,0.49586733529364496
74.0,0.5072259790449907
94.0,0.5088973410131353
15.0,0.4970788900580966
